path,random_path,p_1,p_1_angles,p_1_nfev
graphs/main/all_8/graph_10076/10076.gml,graphs/main/all_8/graph_10076/angle_rounding_gamma/0.gml,0.7536413423496017,[0.70830267 1.96349541],27
graphs/main/all_8/graph_10077/10077.gml,graphs/main/all_8/graph_10077/angle_rounding_gamma/0.gml,0.7536413423496017,[ 0.70830267 -1.17809725],39
graphs/main/all_8/graph_10078/10078.gml,graphs/main/all_8/graph_10078/angle_rounding_gamma/0.gml,0.811613753299571,[-0.70830266 -0.39269909],36
graphs/main/all_8/graph_10079/10079.gml,graphs/main/all_8/graph_10079/angle_rounding_gamma/0.gml,0.811613753299571,[-0.70830268 -0.39269908],24
graphs/main/all_8/graph_1008/1008.gml,graphs/main/all_8/graph_1008/angle_rounding_gamma/0.gml,0.7350107870653804,[-0.93592945 -1.9634954 ],33
graphs/main/all_8/graph_10080/10080.gml,graphs/main/all_8/graph_10080/angle_rounding_gamma/0.gml,0.8218150757413876,[5.75072573 4.3730266 ],69
graphs/main/all_8/graph_10081/10081.gml,graphs/main/all_8/graph_10081/angle_rounding_gamma/0.gml,0.7988282846170028,[-0.53245955  2.80223027],24
graphs/main/all_8/graph_10082/10082.gml,graphs/main/all_8/graph_10082/angle_rounding_gamma/0.gml,0.8500752917611094,[-0.70830268 -0.39269908],24
graphs/main/all_8/graph_10083/10083.gml,graphs/main/all_8/graph_10083/angle_rounding_gamma/0.gml,0.8250699137781731,[ 0.70830267 -1.17809724],27
graphs/main/all_8/graph_10084/10084.gml,graphs/main/all_8/graph_10084/angle_rounding_gamma/0.gml,0.8170911426804225,[-0.89095841  2.74889357],33
graphs/main/all_8/graph_10085/10085.gml,graphs/main/all_8/graph_10085/angle_rounding_gamma/0.gml,0.8170911426804225,[-0.8909584  -1.96349541],24
graphs/main/all_8/graph_10086/10086.gml,graphs/main/all_8/graph_10086/angle_rounding_gamma/0.gml,0.8170911426804225,[-0.89095841  2.74889358],27
graphs/main/all_8/graph_10087/10087.gml,graphs/main/all_8/graph_10087/angle_rounding_gamma/0.gml,0.7724611283459586,[0.6079558  0.34442052],24
graphs/main/all_8/graph_10088/10088.gml,graphs/main/all_8/graph_10088/angle_rounding_gamma/0.gml,0.830574394049886,[ 0.59547817 -1.22880607],51
graphs/main/all_8/graph_10089/10089.gml,graphs/main/all_8/graph_10089/angle_rounding_gamma/0.gml,0.8252927405272842,[-0.48927415  1.25618278],27
graphs/main/all_8/graph_1009/1009.gml,graphs/main/all_8/graph_1009/angle_rounding_gamma/0.gml,0.7420146392259704,[-0.70632522  2.78857671],42
graphs/main/all_8/graph_10090/10090.gml,graphs/main/all_8/graph_10090/angle_rounding_gamma/0.gml,0.7401680657573456,[0.8909584  1.96349542],24
graphs/main/all_8/graph_10091/10091.gml,graphs/main/all_8/graph_10091/angle_rounding_gamma/0.gml,0.7624599210698607,[1.04719755 0.39269907],36
graphs/main/all_8/graph_10092/10092.gml,graphs/main/all_8/graph_10092/angle_rounding_gamma/0.gml,0.8134728448967378,[0.51113223 0.32526529],42
graphs/main/all_8/graph_10093/10093.gml,graphs/main/all_8/graph_10093/angle_rounding_gamma/0.gml,0.6923076923076923,[-1.57079628  2.74889357],39
graphs/main/all_8/graph_10094/10094.gml,graphs/main/all_8/graph_10094/angle_rounding_gamma/0.gml,0.7916666666666666,[-1.57079629 -0.39269907],27
graphs/main/all_8/graph_10095/10095.gml,graphs/main/all_8/graph_10095/angle_rounding_gamma/0.gml,0.75,[ 1.57079636 -1.17809725],33
graphs/main/all_8/graph_10096/10096.gml,graphs/main/all_8/graph_10096/angle_rounding_gamma/0.gml,0.75,[ 0.61547972 -2.8338528 ],24
graphs/main/all_8/graph_10097/10097.gml,graphs/main/all_8/graph_10097/angle_rounding_gamma/0.gml,0.8134728448967378,[-0.51113222  1.24553104],27
